assay,dataset,n_genes,term,estimate,se,p,p_wald_diff,R2_Pearson_Full,vif,pearson_r,pearson_p
Consensus,E. coli Consensus,1100,scale_slope,-0.1763550015972736,0.033343022481204375,1.2291118657488745e-7,3.9984576390649656e-4,0.01826370484530727,1.0059703242835243,-0.07703824413440945,0.010589416168279846
Consensus,E. coli Consensus,1100,scale_mean,-0.016334316131248507,0.03320817826964022,0.6228067876290242,3.9984576390649656e-4,0.01826370484530727,1.0059703242835243,-0.07703824413440945,0.010589416168279846
Consensus,B. subtilis Consensus,206,scale_slope,0.02365493898330667,0.08558780178258339,0.7822545803595952,0.6566317477523673,0.003667035359635403,1.2041991591700367,0.41179191439422164,7.778724706106772e-10
Consensus,B. subtilis Consensus,206,scale_mean,-0.04028728839616468,0.08559648150279801,0.6378798116901787,0.6566317477523673,0.003667035359635403,1.2041991591700367,0.41179191439422164,7.778724706106772e-10
Consensus,V. natriegens,187,scale_slope,-0.03959444242469924,0.07611011837299242,0.6029062490117489,0.03873897324561295,0.054396156900925904,1.0169236780255522,-0.12900400616684451,0.07846974557266585
Consensus,V. natriegens,187,scale_mean,-0.2478068510251346,0.07675180924815879,0.0012436398975084566,0.03873897324561295,0.054396156900925904,1.0169236780255522,-0.12900400616684451,0.07846974557266585
