assay,dataset,cutoff,gene_filter,fc_mode,n_total,group,p,n_genes,med_log2fc
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1303,oriC,0.08416294568852715,413,-0.045286998734133804
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1303,ter,0.053987111247303383,500,-0.0692865056694478
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1315,oriC,2.4979245698187137e-5,419,-0.21739792142222147
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1315,ter,0.0021880798150314632,507,-0.14419278044789763
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1327,oriC,0.1349295642533336,427,-0.03909240295994634
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1327,ter,0.7393175377970206,504,-0.005565152277153899
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1308,oriC,0.3253547431629161,417,-0.05533280901881089
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1308,ter,0.20070938635777363,505,-0.04328833308453706
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1318,oriC,0.03241563847586535,421,-0.11013941577595926
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1318,ter,0.011381137300491477,507,-0.07613201287862964
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1306,oriC,0.01228706509006577,418,-0.14239343083984615
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1306,ter,5.334009953865692e-4,502,-0.1720736785799325
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1317,oriC,0.04598708240723544,419,-0.09398399305981142
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1317,ter,0.48100437099090665,505,-0.024505307771663713
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1306,oriC,0.1857179196060092,415,-0.07487159698449264
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1306,ter,0.2028262313589014,500,-0.04640631681835118
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1299,oriC,0.07444007173049152,415,-0.07793148092240887
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1299,ter,0.010644194188371071,495,-0.09162524071364005
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1330,oriC,0.41535709180972186,426,-0.04858337648005605
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1330,ter,0.8830047927305922,510,-0.004561557891400791
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1224,oriC,0.016129711283528823,389,-0.21401974559229128
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1224,ter,0.00729950718976438,470,-0.19496008017074334
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1248,oriC,0.47309971517190197,384,-0.03756547759630825
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1248,ter,0.03767287503270418,484,-0.08710349897040806
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1268,oriC,0.14798642494138864,404,-0.11252351636023952
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1268,ter,0.39761926142269505,482,-0.041059010763751874
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1233,oriC,0.18583161664866452,384,-0.13158241600553194
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1233,ter,0.1674990287124068,476,-0.10480030169626997
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1278,oriC,0.021295768623649562,406,-0.12126371332339064
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1278,ter,0.1074977785307563,489,-0.09932975666383624
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1250,oriC,0.8777791982505446,396,-0.07558950041538007
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1250,ter,0.16434406760202777,476,-0.13080936264861426
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1245,oriC,2.7162581474674856e-5,400,-0.2705369844998339
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1245,ter,7.753658162335032e-8,476,-0.41785419126192486
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1216,oriC,0.0012150524398885643,392,-0.22954751661794057
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1216,ter,4.292029750977147e-10,469,-0.4108663121014043
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1346,oriC,3.8000347816406363e-6,431,-0.0802501623580498
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1346,ter,0.04733468836575531,516,-0.02387261382171349
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1320,oriC,0.4926581348574315,422,-0.0593037933150492
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1320,ter,0.001978911637093271,508,-0.08770684181182536
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1325,oriC,0.012688881885892546,425,-0.07466722241961776
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1325,ter,1.0157433499483081e-4,506,-0.15139981693838525
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1308,oriC,0.00230848212056214,420,-0.15773946108599285
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1308,ter,3.7116746775564665e-7,500,-0.2385103281861949
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1326,oriC,0.022842758063281815,422,-0.08080229053837867
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1326,ter,0.0209491926096872,511,-0.09114041060618346
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1313,oriC,0.027600011611421418,420,-0.1005594315259211
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1313,ter,0.008377851121031121,502,-0.1314799509059708
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,1304,oriC,0.016399415161055142,417,-0.11368223570193325
