assay,dataset,cutoff,gene_filter,fc_mode,n_total,group,p,n_genes,med_log2fc
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1458,oriC,4.092003259611301e-5,517,0.16464078725283052
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1458,ter,0.7704935211597638,454,0.028655185188965954
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1463,oriC,0.0036252430311905282,519,0.06407637222824124
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1463,ter,0.09282864205358371,454,-0.00932675182561827
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1460,oriC,0.06252240424799443,519,0.0603910679420926
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1460,ter,0.017912325465012032,451,-0.0964603775865497
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1464,oriC,7.378903598642047e-4,519,0.09721990793743872
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1464,ter,0.3285273994846231,453,0.061343031293440535
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1452,oriC,2.7885178048194246e-6,513,0.17745724853476758
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1452,ter,0.7401515895864841,451,0.029831599995827594
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1458,oriC,0.018456190612014745,518,0.06752319671479778
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1458,ter,0.1841345870777607,450,-0.026870911667467842
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1464,oriC,2.523428797200921e-5,519,0.1046824572034998
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1464,ter,0.7249947483853245,454,0.041246932984312354
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1410,oriC,0.038123317965046234,505,0.020337477486347632
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1410,ter,0.9485890350533634,433,-0.03801460700445041
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1428,oriC,2.6587154337944438e-5,507,0.1119170285182825
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1428,ter,0.7382220075067436,441,-0.011623063746815966
proteomics,schmidt_2016,rel50_abs0.25,high,filtered,1431,oriC,2.135254437727353e-5,506,0.15335525933946076
