assay,dataset,cutoff,gene_filter,fc_mode,n_total,group,p,n_genes,med_log2fc
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,675,oriC,6.408571310817001e-4,280,0.08067011649925715
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,675,ter,0.603470293710394,135,0.035591386759497384
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,682,oriC,0.5583530729834938,279,0.014140684398784376
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,682,ter,0.8872361395295292,137,0.001243891273078099
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,689,oriC,2.9286475446575932e-5,282,0.07788942782637305
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,689,ter,0.44346548002502323,139,0.023191281241781023
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,687,oriC,5.657824904730571e-9,281,0.24223789412454494
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,687,ter,0.3721232630082383,139,0.08573711428202761
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,684,oriC,2.43111808027387e-6,279,0.15605072029228484
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,684,ter,0.6325143357614611,138,0.056226826875242636
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,676,oriC,3.279582865770646e-4,280,0.15100781702903723
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,676,ter,0.8509605076873622,136,-0.0071715107823963065
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,680,oriC,4.704005921084636e-8,280,0.23945894336005508
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,680,ter,0.007093781622972434,136,0.12335781377829347
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,681,oriC,2.671326961727742e-10,278,0.28212263375615176
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,681,ter,0.4316575452820083,137,0.07701096417412631
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,681,oriC,1.3519408762408618e-4,279,0.14114058679056712
proteomics,schmidt_2016,rel20_abs0.1,all,filtered,681,ter,0.33566913942476373,138,0.08727810350548597
