assay,dataset,cutoff,gene_filter,fc_mode,n_total,group,p,n_genes,med_log2fc
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1940,oriC,0.06928964288505961,649,0.05147497696503003
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1940,ter,0.41546281617828057,640,-0.010977064011669957
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1947,oriC,0.8005919285438884,651,-0.03201309705125561
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1947,ter,0.0321541492312004,641,-0.025424283565046626
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1927,oriC,0.12983604843398602,649,-0.08200836806283787
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1927,ter,8.717648450809815e-4,634,-0.11815424223440632
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1942,oriC,0.8089471916344755,650,-0.012999435272690821
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1942,ter,0.6053455175315474,637,0.0026056153539508417
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1932,oriC,0.17552169378043367,644,0.014613071802710063
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1932,ter,0.3893667198870108,633,-0.017839809250337974
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1925,oriC,0.5611855941752157,645,-0.022170706300516495
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1925,ter,0.05161505513706366,629,-0.044899845462202576
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1963,oriC,0.8548318035268317,659,-0.005903873807653017
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1963,ter,0.9777891037260512,644,-0.0011613399031725397
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1824,oriC,0.2542848222902068,616,-0.12174433302636459
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1824,ter,0.2706724517907046,596,-0.12730590887398496
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1857,oriC,0.49898480059873407,612,0.010714858717829748
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1857,ter,0.26204023804247956,614,-0.0642774219251922
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1879,oriC,0.24926321266843401,628,0.005805135527695501
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1879,ter,0.7554960046373058,613,-0.026943074528513578
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1836,oriC,0.881287674513785,607,-0.07902956438062905
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1836,ter,0.8002869259350165,602,-0.019447640001735114
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1893,oriC,0.5111012721910195,632,-0.04437312719443755
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1893,ter,0.10565722738121187,620,-0.07591793168013458
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1858,oriC,0.18425939435368285,622,0.04830273302735216
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1858,ter,0.8234496562886116,606,-0.06772172108112187
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1853,oriC,0.01751380756600701,621,-0.14756927354923047
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1853,ter,2.634958077311078e-9,604,-0.37301836542715966
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1814,oriC,0.12358569793418374,609,-0.07593214665073379
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1814,ter,1.0079337358617974e-11,595,-0.3651765416215245
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1954,oriC,0.8974458410549093,654,-0.026913403958362926
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1954,ter,0.13276375957056355,645,-0.04438287347059437
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1941,oriC,0.29736757231959576,650,-0.013673944520742182
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1941,ter,0.01829129310517647,636,-0.08674749195278622
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1928,oriC,0.3382732368491747,646,-0.05965400620229497
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1928,ter,3.0195907020612057e-4,630,-0.10309469354187287
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1974,oriC,0.36093154155271684,661,-0.023546220958225957
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1974,ter,0.013852526818045437,650,-0.05036188061640656
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1840,oriC,0.0824603901413279,622,-0.14067639660729947
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1840,ter,0.18760519653813146,603,-0.18529169484822106
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1876,oriC,0.5802603521600433,619,-0.0011670756557784685
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1876,ter,0.0044835856681227785,622,-0.12700668351550182
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1887,oriC,0.35124940496517487,632,-0.009060935163136618
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1887,ter,0.3705141047816042,615,-0.08041317794062934
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1832,oriC,0.6713801296751825,612,-0.08954603033870692
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1832,ter,0.5140845008094791,597,-0.08915575745349655
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1904,oriC,0.23446305402874915,640,-0.08183436670346592
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1904,ter,0.0012710835599655395,621,-0.15813941843496718
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1860,oriC,0.17752484408578012,626,-0.0018671450559923646
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1860,ter,0.4900353507413549,604,-0.07914305934317117
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1886,oriC,0.017221540153765834,630,-0.16677751239319766
proteomics,schmidt_2016,rel50_abs0.25,all,filtered,1886,ter,7.330292048861681e-14,618,-0.45082739759782153
