assay,dataset,cutoff,gene_filter,fc_mode,n_total,group,p,n_genes,med_log2fc
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.6056959666429271
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.6801463405589718
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.6005821183158825
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.5898181695528627
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.522509494538424
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.6367889127427184
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.5751028656770772
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.7559497394194051
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.6650805436584168
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.8405749162470502
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.7204944069203711
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.8265371431375755
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.7390473828252915
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.9340713593915093
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.8390687332844731
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.9849155233672575
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.8670494437295371
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,1.1394709789729445
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.9847490491852661
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.565501927172924
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.5588747967315315
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.6242267823660974
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.6430952047876415
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.7315867009662623
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.7212702518431533
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.8192345837565492
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.7676194666477159
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.812498076671394
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.7466294729426696
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.9187007373815839
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.8434763387430149
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.9599003016877036
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.8714570491880791
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,1.1272111775837033
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.989156654643808
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.5916522312349314
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.5800109906239809
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.6837570008672094
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.6750890236926052
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.2184485346844993e-9,49,0.6724453003810447
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.6513625583331748
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.7871977607098342
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.7344241015472439
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.8258784342891708
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.8015813661206566
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.9856478009796052
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.880104417448037
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.5194419330622317
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.4743257263309769
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.6128741627662725
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.5321854710526723
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.4669579355983894e-9,49,0.6027104234149906
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.5482925654978514
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.7074913680459807
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.648313915957033
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.746418583853868
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.6762946264020973
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.917854823833337
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.7939942318578261
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.2963411525905999e-9,49,0.4156289388762389
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.4304184697356393
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.5095345657143262
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.4966184872404523
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.4669579355983894e-9,49,0.49826537762357587
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.4896492981348654
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.5997988928189156
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.5755366656908588
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.6598799173891576
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.6188091280688985
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.8107426722141918
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.7212169815916518
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,2.120830027000621e-9,49,0.34971986461476884
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.3837134676665916
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.4695071692446568
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.47770317885890956
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.5050678567252843
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.5225281187125626
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,oriC,1.1451255561765981e-9,49,0.6587431137611426
proteomics,peebo_2015,rel50_abs0.25,high,unfiltered,56,ter,0.10034824646229079,4,0.5994972018344811
